,id,created_at,text,is_propaganda
794,1523467792380399617,2022-05-09 01:00:01+00:00,Russia's armed forces have delivered a strike on Ukraine's military infrastructure with an Onyx high-precision miss… https://t.co/VSgHVwy96X,True
562,1524052418639581184,2022-05-10 15:43:06+00:00,Families of trapped miners in Burkina Faso have hope after three weeks https://t.co/WNud4mj4vD,False
2978,1505197842230611970,2022-03-19 15:01:45+00:00,'Tanks in streets' as fighting hits Mariupol centre in Ukraine https://t.co/tQ0KmKnM89,False
340,1526228701507203080,2022-05-16 15:50:53+00:00,"⚡️Russia claims ceasefire deal reached to evacuate Ukrainian wounded soldiers from Mariupol. 

Russia’s Defense Min… https://t.co/zau96iPOsK",False
182,1526929373898629125,2022-05-18 14:15:06+00:00,Gambler to pay back Japanese Covid fund he spent https://t.co/qhetlck0Sy,False
258,1527307638203043840,2022-05-19 15:18:11+00:00,"RT @BBGEquality: PODCAST: Cold hard cash helped low-income Americans not just stay afloat during the pandemic, but better their lives https…",False
2629,1507766244690247683,2022-03-26 17:07:40+00:00,Ukraine defence: Red lights and painted arrows fuel fear of Russian agents https://t.co/y3udjgHPic,False
59,1527737196928815104,2022-05-20 19:45:06+00:00,Child hepatitis cases continue to rise in UK https://t.co/3eobV6KNf0,False
2116,1484592279385956352,2022-01-21 18:22:36+00:00,"RT @RussianEmbassyC: ❗FAKE NEWS❗

FAKE by @CBCChrisBrown:“…For example, rather, basically Russia is asking the US to roll back membership o…",True
1891,1513641828670750720,2022-04-11 22:15:08+00:00,Desperate mother writes details on toddler's back while fleeing Ukraine https://t.co/EbmtKsrw2u,False
1003,1520987816230019073,2022-05-02 04:45:28+00:00,"Philippines fire kills eight, including children https://t.co/qVa0cPhmux",False
1935,1489174513807990786,2022-02-03 09:50:46+00:00,"❗ German Commission for Licensing and Supervision banned the broadcasting of @de_rt_com 

👉 This leaves us no choic… https://t.co/rMGaF0MdPe",True
325,1526086847952191488,2022-05-16 06:27:12+00:00,Premier League: What's on the line in the final week of the season? https://t.co/z9TElVZK6q,False
2638,1512626351961894922,2022-04-09 03:00:00+00:00,Fierce fighting in the city of Mariupol as the Russian army and its allied Donbass forces seek to pin down the last… https://t.co/FUCwQjj65m,True
2347,1479813345159041026,2022-01-08 13:52:49+00:00,RT @Amb_Ulyanov: The Working Group on sanctions lifting met today in the course of the #ViennaTalks on #JCPOA to assess the current state o…,True
1842,1491398356715065348,2022-02-09 13:07:31+00:00,🔴 #LIVE: Briefing by Russian Foreign Ministry Spokeswoman Maria #Zakharova on topical foreign policy issues… https://t.co/UZ0iCKHxNm,True
1063,1521308888351526913,2022-05-03 02:01:18+00:00,"⚡️German Chancellor Scholz won't visit Ukraine after German president reportedly told he was ""not wanted"" by Kyiv.… https://t.co/IF79XMDya4",False
1872,1514854405841068035,2022-04-15 06:33:29+00:00,"⚡️Governor says two people killed due to Russian shelling of Luhansk Oblast over past 24 hours. 

Two people were i… https://t.co/4Xp1pMgnOp",False
415,1519243901273583617,2022-04-27 09:15:46+00:00,"RT @EmbassyofRussia: Happy #FreedomDay, South Africa! Today marks the 28th anniversary of the first post-apartheid democratic elections in…",True
262,1526469982372212737,2022-05-17 07:49:38+00:00,India’s construction workers bear the brunt of heatwave https://t.co/eMXeDMySgc,False
2901,1466386667644854272,2021-12-02 12:40:00+00:00,RT @saochair: 🔴LIVE in #Salekhard ❄️ now. Join us at the 🎙press conference after @ArcticCouncil Plenary meeting: https://t.co/GlPV06XV10,True
495,1525087336052178945,2022-05-13 12:15:30+00:00,"⚡️Commander: Russia launches 10-14 cruise missiles every day on Ukraine.

Valerii Zaluzhnyi said that Russia has be… https://t.co/LvzBazpWD6",False
500,1525257080612847616,2022-05-13 23:30:00+00:00,"Sagittarius A*, the supermassive black hole at the core of our Milky Way galaxy, has been imaged by astronomers for… https://t.co/6KSA9aZWIs",True
2222,1514883726941032452,2022-04-15 08:30:00+00:00,Disabled Russian artist paints pictures with his mouth https://t.co/g27wogOdxT,True
994,1521055667557404679,2022-05-02 09:15:05+00:00,New Zealand reopens to tourists after two-year pandemic lockout https://t.co/w4jkaCkkeX,False
1167,1520417877802864641,2022-04-30 15:00:44+00:00,"⚡️ Police: Russia hires criminal gangs to plot provocations and riots in Odesa. 

The police said that Russia inten… https://t.co/i8u6zpUwZu",False
805,1525015364459016192,2022-05-13 07:29:30+00:00,The latest updates on Russia's invasion of Ukraine https://t.co/uiT9Cnj8Jw,False
782,1511401607099043842,2022-04-05 17:53:18+00:00,"RT @RusMission_EU: ⚡️EU confrontational demarche⚡️
This openly unfriendly – moreover, hostile and, most importantly, completely groundless…",True
102,1527742041479856129,2022-05-20 20:04:21+00:00,"Dainius Kreivys, minister of energy of Lithuania, said that for his country it's not only a “journey towards energy… https://t.co/1iPyET6AD8",False
2827,1507652324990328835,2022-03-26 09:34:59+00:00,"These are the indicative estimates of Russia’s losses as of March 26, according to the Armed Forces of Ukraine. https://t.co/HPwiDjQqcN",False
1675,1514993224695398402,2022-04-15 15:45:06+00:00,"Undocumented lotto winner struggles to claim his €250,000 prize because of his status 

https://t.co/0xgzn3erTD",False
283,1526313299855519744,2022-05-16 21:27:02+00:00,Kharkiv shelling eases but Bucha horrors linger - Ukraine round-up https://t.co/HHqi88ft8W,False
218,1527008622156316673,2022-05-18 19:30:00+00:00,"Russia expels dozens of foreign diplomats

Details: https://t.co/JvB9izGZDM https://t.co/7dR6mFMn7J",True
1521,1496942017838043138,2022-02-24 20:16:03+00:00,"RT @RF_OSCE: #Lukashevich: Again we ask same❓, which remained unanswered for many years: where were advocates of “OSCE common values, princ…",True
1741,1493154390231896066,2022-02-14 09:25:22+00:00,"⚡ #Opinion by Maria Zakharova:

❗ What the US &amp; the UK are currently doing is the classic propaganda of war.

Such… https://t.co/55jYxvZC8Q",True
2011,1516265331483947015,2022-04-19 04:00:00+00:00,Monuments and symbols of the Soviet victory over Nazi Germany are being destroyed. The purpose of erasing the past… https://t.co/5JRgnGvQqd,True
967,1507670296643395589,2022-03-26 10:46:24+00:00,RT @mod_russia: 🇷🇺🇺🇦 Briefing by Russian Defence Ministry ➡ https://t.co/cgv5mGFlsa https://t.co/lOyNDcnnVk,True
53,1527996479348129800,2022-05-21 12:55:24+00:00,"RT @BloombergAU: BREAKING: Australia Prime Minister Scott Morrison concedes defeat after election loss.

Follow our live coverage here: htt…",False
360,1526170604231180291,2022-05-16 12:00:01+00:00,"RT EXCLUSIVE | Battle rages at steelworks in Mariupol

Follow us on Odysee: https://t.co/gMbz1a2E5x https://t.co/LUjrgGnGPc",True
571,1524015421225058306,2022-05-10 13:16:05+00:00,"Turkish flight aborted at Israel airport as passengers get plane crash pics 

https://t.co/3DmaPWrNpy",False
1930,1489279289837166592,2022-02-03 16:47:06+00:00,"RT @Russia: #OTD in 1994 Sergey #Krikalev became the first Russian cosmonaut to fly aboard a Space Shuttle 🚀

The mission was part of the S…",True
109,1527736906657812482,2022-05-20 19:43:57+00:00,"Biden has limited his primary endorsements in part to keep with pre-Trump presidential expectations, but also becau… https://t.co/x3rcQCmGkn",False
399,1526867455884374028,2022-05-18 10:09:03+00:00,Yellen's global tax deal faces a potential roadblock: her own legislature https://t.co/LgJrAnsITS,False
461,1526644707480293377,2022-05-17 19:23:56+00:00,Biden will launch a long-awaited economic initiative for increasing US involvement in Asia in the coming days durin… https://t.co/oNQyS42Ci1,False
2369,1518583602082103296,2022-04-25 13:31:59+00:00,Hong Kong’s storied FCC won't hand out its annual Human Rights Press Awards this year because of concerns about pos… https://t.co/DxWKG0h59A,False
979,1521139218956832771,2022-05-02 14:47:05+00:00,Princess Charlotte's seventh birthday marked with photos https://t.co/7A6MXM6b3g,False
1165,1520983923576164352,2022-05-02 04:30:00+00:00,51 years of RFE/RL: How the CIA-founded American state run media outlet survived the Soviet collapse to fight Cold… https://t.co/TOiBpL6WVT,True
2933,1516438515667591171,2022-04-19 15:28:10+00:00,"More than 60 executives at the Wall Street giant have given the maximum allowed to support him. 

Altogether, Goldm… https://t.co/o2es0ZumkU",False
3093,1510089639532531714,2022-04-02 03:00:00+00:00,Hundreds of railway workers hit the streets of Paris following a CGT Union national call protesting against the pri… https://t.co/9ePK12pY99,True
1538,1517562532730449923,2022-04-22 17:54:37+00:00,"⚡️ 'Russian warship go f*ck yourself' stamp sold for $165,000 in charity auction. 

The postage stamp depicted a so… https://t.co/MXPY79K3IA",False
2682,1507345558251442186,2022-03-25 13:16:00+00:00,Texts reveal wife of US Supreme Court judge Clarence Thomas called for 2020 election to be overturned https://t.co/en3GCnqlSy,False
134,1527700155734032387,2022-05-20 17:17:55+00:00,"“My priorities: employment, industrial sovereignty and fighting inflation,” Le Maire says https://t.co/LMus32jDjh",False
2096,1511993212004716544,2022-04-07 09:04:07+00:00,"Putin's ultranationalist ally and clown, Vladimir Zhirinovsky, dies at 75 https://t.co/erV5PReqyw",False
1989,1516386584920219654,2022-04-19 12:01:49+00:00,Joe Biden has told Barack Obama he’s running for President again in 2024 – The Hill https://t.co/MPz8a9ApEP,True
2952,1506795948013494283,2022-03-24 00:52:03+00:00,"⚡️Pentagon: No signs Belarus preparing to invade Ukraine. 

Voice of America correspondent Carla Babb relayed the i… https://t.co/ELA9QYdgEJ",False
3042,1506018934985699329,2022-03-21 21:24:29+00:00,"⚡️8,057 people evacuated from besieged and occupied cities and villages using humanitarian corridors on March 21.… https://t.co/1WNpr2phdT",False
555,1524992839871918081,2022-05-13 06:00:00+00:00,RT follows a volunteer initiative in the Lugansk Republic where people in front-line villages and towns have been s… https://t.co/rA6HUcP9al,True
2093,1513056270378541058,2022-04-10 07:28:20+00:00,"⚡️ Russia fires 7 missiles at Dnipro overnight, destroying unnamed infrastructure facility.

Air raid sirens went o… https://t.co/irFMSJc1Ea",False
3072,1463613777044201477,2021-11-24 21:01:31+00:00,🇷🇺🇪🇺📞 President Vladimir #Putin had a telephone conversation with President of the European Council @CharlesMichel.… https://t.co/JHwON7xKQF,True
470,1525438275325857792,2022-05-14 11:30:00+00:00,"Ukraine could be just the starting point of a bigger crisis

There are several scenarios facing Moscow, Kiev and th… https://t.co/rS4QNFJVws",True
2967,1505249009417560068,2022-03-19 18:25:04+00:00,Ukraine: What have been Russia's military mistakes? https://t.co/TrE0S6lUeW,False
1431,1517314972296036352,2022-04-22 01:30:54+00:00,Mariupol: Driving into the 'apocalypse' to save mum and dad https://t.co/peI7DGSoUO,False
2549,1513290729996566529,2022-04-10 23:00:00+00:00,Russian army launches four high-precision Kalibr missiles at military targets of the Ukrainian army https://t.co/fIUXLaZQiQ,True
989,1524448280331145219,2022-05-11 17:56:07+00:00,RT @BloombergTV: Naftogaz CEO Yuriy Vitrenko says a resolution to the clash between Russia and Ukraine over natural gas sent via pipelines…,False
2356,1479485718833647616,2022-01-07 16:10:57+00:00,RT @RusEmbIndia: We noted some publications in the Indian press on developments in Kazakhstan &amp; #Russia’s involvement in the joint CSTO pea…,True
2825,1467974101671325700,2021-12-06 21:47:54+00:00,RT @RussiaUN: #Evstigneeva: The situation in eastern and north-eastern areas of the #DRCongo remains complicated. We are concerned over the…,True
281,1527242864169783297,2022-05-19 11:00:48+00:00,"Joe Biden is ready to throw the weight of the US behind the two countries' inclusion in NATO, which would re-shape… https://t.co/iddkXNXiz3",False
931,1522250905751543808,2022-05-05 16:24:32+00:00,"⚡️15-year-old volunteer killed by Russian shelling while evacuating animals from zoo. 

A team of staff and volunte… https://t.co/Ss1NpTMLRF",False
2926,1465998049197633538,2021-12-01 10:55:46+00:00,📍 The #TehranConference that concluded on #OTD in 1943 ranks among the most important diplomatic events of #WWII.… https://t.co/uTJahQBPwU,True
782,1523324354355998720,2022-05-08 15:30:02+00:00,"⚡️Official: US Embassy returns to Kyiv.

Charge d'affairs Kristina Kvien and her team arrived in Kyiv on May 8, a s… https://t.co/uUypctXwpC",False
1471,1497956679484416007,2022-02-27 15:27:57+00:00,"RT @ChineseEmbinRus: Among the 248 armed conflicts that occurred in 153 regions across the world from 1945 to 2001, 201 were initiated by t…",True
418,1526802676532621313,2022-05-18 05:51:39+00:00,Boris Johnson swept to power by smashing Labour's grip on northern England. Those districts are now falling further… https://t.co/FjsVu6dFEY,False
2765,1506892331986956288,2022-03-24 07:15:03+00:00,The Ukrainian refugee who loves to laugh at school in Poland https://t.co/32WMhm1Y2v,False
1426,1518365050095947777,2022-04-24 23:03:32+00:00,"⚡️U.S. Secretary of State Antony Blinken and Defense Secretary Lloyd Austin met with Zelensky in Kyiv on April 24,… https://t.co/cQIvYNmyqP",False
1754,1515800624083918852,2022-04-17 21:13:25+00:00,"⚡️ Intelligence chief: Putin unlikely to use nuclear weapons.

The Russian dictator's nuclear threats are blackmail… https://t.co/Mp8eyJrzu3",False
2704,1517185192745656320,2022-04-21 16:55:12+00:00,Biden is now putting the government’s budget deficit back in the spotlight — a nod to fiscal conservatism that may… https://t.co/4yGBqp0KWp,False
2463,1510470727803232258,2022-04-03 04:14:19+00:00,"⚡️Suspilne: Russian air strike hits Odesa. 

According to Suspilne news outlet, some of the Russian missiles were s… https://t.co/cHtmg91qmX",False
1347,1500113696969875457,2022-03-05 14:19:10+00:00,"Russian Defence Ministry: Despite all the efforts and the humanitarian corridors by @mod_russia, the Neo-Nazi comba… https://t.co/yKmHfaICT4",True
2643,1507668792398258177,2022-03-26 10:40:25+00:00,Ukraine: Russian forces appear to shoot at civilians trying to escape https://t.co/nxv9Xupddy,False
3112,1515135131211739140,2022-04-16 01:08:59+00:00,"RT @CityLab: The Quarantine Atlas is ""an enduring visual record of this unprecedented moment in human history.""

Our book goes on sale from…",False
